example_idx,question_id,query_type,gold,pred,layer,rank,pos,token,attn_weight
2,20272,correlation,yes,yes,19,4,7,yes,0.046875
2,20272,correlation,yes,yes,19,5,162,Ċ,0.046875
2,20272,correlation,yes,yes,20,1,0,<|im_start|>,0.439453
2,20272,correlation,yes,yes,20,2,165,Ċ,0.092773
2,20272,correlation,yes,yes,20,3,160,?,0.049561
2,20272,correlation,yes,yes,20,4,162,Ċ,0.027710
2,20272,correlation,yes,yes,20,5,155,Ġwhen,0.025879
2,20272,correlation,yes,yes,21,1,165,Ċ,0.123535
2,20272,correlation,yes,yes,21,2,155,Ġwhen,0.104004
2,20272,correlation,yes,yes,21,3,160,?,0.083984
2,20272,correlation,yes,yes,21,4,0,<|im_start|>,0.074707
2,20272,correlation,yes,yes,21,5,154,Ġlarger,0.072266
2,20272,correlation,yes,yes,22,1,0,<|im_start|>,0.194336
2,20272,correlation,yes,yes,22,2,165,Ċ,0.094727
2,20272,correlation,yes,yes,22,3,160,?,0.072754
2,20272,correlation,yes,yes,22,4,162,Ċ,0.059082
2,20272,correlation,yes,yes,22,5,7,yes,0.048096
2,20272,correlation,yes,yes,23,1,0,<|im_start|>,0.193359
2,20272,correlation,yes,yes,23,2,160,?,0.111328
2,20272,correlation,yes,yes,23,3,165,Ċ,0.100098
2,20272,correlation,yes,yes,23,4,159,Ġfood,0.089844
2,20272,correlation,yes,yes,23,5,164,assistant,0.061768
2,20272,correlation,yes,yes,24,1,0,<|im_start|>,0.271484
2,20272,correlation,yes,yes,24,2,165,Ċ,0.144531
2,20272,correlation,yes,yes,24,3,160,?,0.140625
2,20272,correlation,yes,yes,24,4,159,Ġfood,0.099609
2,20272,correlation,yes,yes,24,5,164,assistant,0.036377
2,20272,correlation,yes,yes,25,1,0,<|im_start|>,0.578125
2,20272,correlation,yes,yes,25,2,165,Ċ,0.094727
2,20272,correlation,yes,yes,25,3,7,yes,0.092285
2,20272,correlation,yes,yes,25,4,146,1,0.037598
2,20272,correlation,yes,yes,25,5,160,?,0.036377
2,20272,correlation,yes,yes,26,1,0,<|im_start|>,0.279297
2,20272,correlation,yes,yes,26,2,159,Ġfood,0.135742
2,20272,correlation,yes,yes,26,3,154,Ġlarger,0.099121
2,20272,correlation,yes,yes,26,4,165,Ċ,0.080566
2,20272,correlation,yes,yes,26,5,7,yes,0.060791
2,20272,correlation,yes,yes,27,1,0,<|im_start|>,0.261719
2,20272,correlation,yes,yes,27,2,165,Ċ,0.103027
2,20272,correlation,yes,yes,27,3,7,yes,0.085938
2,20272,correlation,yes,yes,27,4,146,1,0.084961
2,20272,correlation,yes,yes,27,5,145,3,0.084473
2,20272,correlation,yes,yes,28,1,0,<|im_start|>,0.472656
2,20272,correlation,yes,yes,28,2,165,Ċ,0.100586
2,20272,correlation,yes,yes,28,3,164,assistant,0.063965
2,20272,correlation,yes,yes,28,4,160,?,0.056641
2,20272,correlation,yes,yes,28,5,7,yes,0.038574
2,20272,correlation,yes,yes,29,1,0,<|im_start|>,0.542969
2,20272,correlation,yes,yes,29,2,165,Ċ,0.082031
2,20272,correlation,yes,yes,29,3,7,yes,0.080078
2,20272,correlation,yes,yes,29,4,160,?,0.029419
2,20272,correlation,yes,yes,29,5,154,Ġlarger,0.017456
2,20272,correlation,yes,yes,30,1,0,<|im_start|>,0.460938
2,20272,correlation,yes,yes,30,2,165,Ċ,0.129883
2,20272,correlation,yes,yes,30,3,7,yes,0.125000
2,20272,correlation,yes,yes,30,4,11,no,0.032715
2,20272,correlation,yes,yes,30,5,164,assistant,0.030151
2,20272,correlation,yes,yes,31,1,2,Ċ,0.181641
2,20272,correlation,yes,yes,31,2,7,yes,0.152344
2,20272,correlation,yes,yes,31,3,164,assistant,0.125977
2,20272,correlation,yes,yes,31,4,165,Ċ,0.100098
2,20272,correlation,yes,yes,31,5,149,Ġthe,0.024658
2,20272,correlation,yes,yes,32,1,2,Ċ,0.285156
2,20272,correlation,yes,yes,32,2,164,assistant,0.197266
2,20272,correlation,yes,yes,32,3,7,yes,0.085938
2,20272,correlation,yes,yes,32,4,25,Ġa,0.052246
2,20272,correlation,yes,yes,32,5,165,Ċ,0.045654
2,20272,correlation,yes,yes,33,1,2,Ċ,0.269531
2,20272,correlation,yes,yes,33,2,164,assistant,0.189453
2,20272,correlation,yes,yes,33,3,7,yes,0.127930
2,20272,correlation,yes,yes,33,4,25,Ġa,0.047363
2,20272,correlation,yes,yes,33,5,149,Ġthe,0.043945
2,20272,correlation,yes,yes,34,1,165,Ċ,0.224609
2,20272,correlation,yes,yes,34,2,164,assistant,0.216797
2,20272,correlation,yes,yes,34,3,2,Ċ,0.162109
2,20272,correlation,yes,yes,34,4,23,Ċ,0.042236
2,20272,correlation,yes,yes,34,5,25,Ġa,0.013367
2,20272,correlation,yes,yes,35,1,165,Ċ,0.261719
2,20272,correlation,yes,yes,35,2,2,Ċ,0.175781
2,20272,correlation,yes,yes,35,3,164,assistant,0.174805
2,20272,correlation,yes,yes,35,4,160,?,0.016968
2,20272,correlation,yes,yes,35,5,23,Ċ,0.015381
3,12013,ate,no,no,0,1,107,Ċ,0.281250
3,12013,ate,no,no,0,2,104,Ċ,0.088867
3,12013,ate,no,no,0,3,106,assistant,0.041016
3,12013,ate,no,no,0,4,102,?,0.036621
3,12013,ate,no,no,0,5,3,Answer,0.031738
3,12013,ate,no,no,1,1,107,Ċ,0.138672
3,12013,ate,no,no,1,2,104,Ċ,0.137695
3,12013,ate,no,no,1,3,106,assistant,0.080566
3,12013,ate,no,no,1,4,105,<|im_start|>,0.050049
3,12013,ate,no,no,1,5,102,?,0.045898
3,12013,ate,no,no,2,1,107,Ċ,0.194336
3,12013,ate,no,no,2,2,106,assistant,0.191406
3,12013,ate,no,no,2,3,104,Ċ,0.148438
3,12013,ate,no,no,2,4,105,<|im_start|>,0.064941
3,12013,ate,no,no,2,5,102,?,0.029419
3,12013,ate,no,no,3,1,0,<|im_start|>,0.601562
3,12013,ate,no,no,3,2,23,Ċ,0.072266
3,12013,ate,no,no,3,3,106,assistant,0.050293
3,12013,ate,no,no,3,4,107,Ċ,0.042480
3,12013,ate,no,no,3,5,104,Ċ,0.037598
3,12013,ate,no,no,4,1,0,<|im_start|>,0.707031
3,12013,ate,no,no,4,2,106,assistant,0.084961
3,12013,ate,no,no,4,3,107,Ċ,0.045410
3,12013,ate,no,no,4,4,104,Ċ,0.036621
3,12013,ate,no,no,4,5,23,Ċ,0.025757
3,12013,ate,no,no,5,1,0,<|im_start|>,0.789062
3,12013,ate,no,no,5,2,107,Ċ,0.065918
3,12013,ate,no,no,5,3,106,assistant,0.049561
3,12013,ate,no,no,5,4,105,<|im_start|>,0.020264
3,12013,ate,no,no,5,5,104,Ċ,0.009155
3,12013,ate,no,no,6,1,0,<|im_start|>,0.589844
3,12013,ate,no,no,6,2,107,Ċ,0.052490
3,12013,ate,no,no,6,3,106,assistant,0.048340
3,12013,ate,no,no,6,4,105,<|im_start|>,0.041748
3,12013,ate,no,no,6,5,23,Ċ,0.038818
3,12013,ate,no,no,7,1,0,<|im_start|>,0.589844
3,12013,ate,no,no,7,2,107,Ċ,0.074707
3,12013,ate,no,no,7,3,3,Answer,0.031738
3,12013,ate,no,no,7,4,106,assistant,0.030029
3,12013,ate,no,no,7,5,23,Ċ,0.027466
3,12013,ate,no,no,8,1,0,<|im_start|>,0.396484
3,12013,ate,no,no,8,2,20,Ċ,0.079102
3,12013,ate,no,no,8,3,104,Ċ,0.077148
3,12013,ate,no,no,8,4,107,Ċ,0.073730
3,12013,ate,no,no,8,5,23,Ċ,0.041016
3,12013,ate,no,no,9,1,0,<|im_start|>,0.640625
3,12013,ate,no,no,9,2,107,Ċ,0.077637
3,12013,ate,no,no,9,3,104,Ċ,0.062256
3,12013,ate,no,no,9,4,106,assistant,0.040283
3,12013,ate,no,no,9,5,105,<|im_start|>,0.033936
3,12013,ate,no,no,10,1,0,<|im_start|>,0.466797
3,12013,ate,no,no,10,2,107,Ċ,0.108887
3,12013,ate,no,no,10,3,104,Ċ,0.084473
3,12013,ate,no,no,10,4,20,Ċ,0.048828
3,12013,ate,no,no,10,5,102,?,0.034912
3,12013,ate,no,no,11,1,0,<|im_start|>,0.460938
3,12013,ate,no,no,11,2,107,Ċ,0.142578
3,12013,ate,no,no,11,3,104,Ċ,0.044189
3,12013,ate,no,no,11,4,102,?,0.031250
3,12013,ate,no,no,11,5,106,assistant,0.025024
3,12013,ate,no,no,12,1,0,<|im_start|>,0.449219
3,12013,ate,no,no,12,2,107,Ċ,0.151367
3,12013,ate,no,no,12,3,104,Ċ,0.043457
3,12013,ate,no,no,12,4,7,yes,0.035156
3,12013,ate,no,no,12,5,11,no,0.031494
3,12013,ate,no,no,13,1,0,<|im_start|>,0.609375
3,12013,ate,no,no,13,2,104,Ċ,0.085449
3,12013,ate,no,no,13,3,107,Ċ,0.060791
3,12013,ate,no,no,13,4,106,assistant,0.039795
3,12013,ate,no,no,13,5,105,<|im_start|>,0.029053
3,12013,ate,no,no,14,1,0,<|im_start|>,0.496094
3,12013,ate,no,no,14,2,107,Ċ,0.132812
3,12013,ate,no,no,14,3,104,Ċ,0.084961
3,12013,ate,no,no,14,4,105,<|im_start|>,0.054688
3,12013,ate,no,no,14,5,106,assistant,0.036133
3,12013,ate,no,no,15,1,0,<|im_start|>,0.546875
3,12013,ate,no,no,15,2,107,Ċ,0.131836
3,12013,ate,no,no,15,3,104,Ċ,0.076172
3,12013,ate,no,no,15,4,105,<|im_start|>,0.027100
3,12013,ate,no,no,15,5,103,<|im_end|>,0.020508
3,12013,ate,no,no,16,1,0,<|im_start|>,0.192383
3,12013,ate,no,no,16,2,107,Ċ,0.120117
3,12013,ate,no,no,16,3,11,no,0.111816
3,12013,ate,no,no,16,4,104,Ċ,0.071289
3,12013,ate,no,no,16,5,8,',0.058594
3,12013,ate,no,no,17,1,0,<|im_start|>,0.429688
3,12013,ate,no,no,17,2,107,Ċ,0.091309
3,12013,ate,no,no,17,3,104,Ċ,0.053955
3,12013,ate,no,no,17,4,11,no,0.049561
3,12013,ate,no,no,17,5,12,'.,0.031494
3,12013,ate,no,no,18,1,0,<|im_start|>,0.269531
3,12013,ate,no,no,18,2,107,Ċ,0.144531
3,12013,ate,no,no,18,3,104,Ċ,0.096191
3,12013,ate,no,no,18,4,12,'.,0.047363
3,12013,ate,no,no,18,5,106,assistant,0.047119
3,12013,ate,no,no,19,1,0,<|im_start|>,0.345703
3,12013,ate,no,no,19,2,107,Ċ,0.092773
3,12013,ate,no,no,19,3,102,?,0.071777
3,12013,ate,no,no,19,4,104,Ċ,0.050781
3,12013,ate,no,no,19,5,7,yes,0.050049
3,12013,ate,no,no,20,1,0,<|im_start|>,0.451172
3,12013,ate,no,no,20,2,107,Ċ,0.101074
3,12013,ate,no,no,20,3,102,?,0.050293
3,12013,ate,no,no,20,4,104,Ċ,0.031982
3,12013,ate,no,no,20,5,94,ĠWill,0.023682
3,12013,ate,no,no,21,1,102,?,0.146484
3,12013,ate,no,no,21,2,107,Ċ,0.125977
3,12013,ate,no,no,21,3,0,<|im_start|>,0.090332
3,12013,ate,no,no,21,4,98,Ġchance,0.065430
3,12013,ate,no,no,21,5,93,%.,0.060059
3,12013,ate,no,no,22,1,0,<|im_start|>,0.211914
3,12013,ate,no,no,22,2,102,?,0.109375
3,12013,ate,no,no,22,3,107,Ċ,0.089844
3,12013,ate,no,no,22,4,95,Ġsmoking,0.075684
3,12013,ate,no,no,22,5,104,Ċ,0.057617
3,12013,ate,no,no,23,1,0,<|im_start|>,0.207031
3,12013,ate,no,no,23,2,102,?,0.184570
3,12013,ate,no,no,23,3,95,Ġsmoking,0.103027
3,12013,ate,no,no,23,4,107,Ċ,0.093750
3,12013,ate,no,no,23,5,106,assistant,0.062012
3,12013,ate,no,no,24,1,0,<|im_start|>,0.292969
3,12013,ate,no,no,24,2,107,Ċ,0.124023
3,12013,ate,no,no,24,3,102,?,0.119629
3,12013,ate,no,no,24,4,101,Ġcancer,0.112793
3,12013,ate,no,no,24,5,95,Ġsmoking,0.063477
3,12013,ate,no,no,25,1,0,<|im_start|>,0.494141
3,12013,ate,no,no,25,2,7,yes,0.135742
3,12013,ate,no,no,25,3,107,Ċ,0.094727
3,12013,ate,no,no,25,4,102,?,0.085449
3,12013,ate,no,no,25,5,11,no,0.032959
3,12013,ate,no,no,26,1,0,<|im_start|>,0.326172
3,12013,ate,no,no,26,2,95,Ġsmoking,0.117676
3,12013,ate,no,no,26,3,96,Ġdecrease,0.108398
3,12013,ate,no,no,26,4,107,Ċ,0.090820
3,12013,ate,no,no,26,5,7,yes,0.065918
3,12013,ate,no,no,27,1,0,<|im_start|>,0.269531
3,12013,ate,no,no,27,2,107,Ċ,0.125000
3,12013,ate,no,no,27,3,7,yes,0.098145
3,12013,ate,no,no,27,4,104,Ċ,0.086914
3,12013,ate,no,no,27,5,102,?,0.057617
3,12013,ate,no,no,28,1,0,<|im_start|>,0.470703
3,12013,ate,no,no,28,2,107,Ċ,0.113770
3,12013,ate,no,no,28,3,106,assistant,0.074707
3,12013,ate,no,no,28,4,102,?,0.053467
3,12013,ate,no,no,28,5,104,Ċ,0.052734
3,12013,ate,no,no,29,1,0,<|im_start|>,0.482422
3,12013,ate,no,no,29,2,107,Ċ,0.090820
3,12013,ate,no,no,29,3,7,yes,0.055420
3,12013,ate,no,no,29,4,106,assistant,0.052490
3,12013,ate,no,no,29,5,104,Ċ,0.039551
3,12013,ate,no,no,30,1,0,<|im_start|>,0.363281
3,12013,ate,no,no,30,2,107,Ċ,0.129883
3,12013,ate,no,no,30,3,7,yes,0.081543
3,12013,ate,no,no,30,4,106,assistant,0.081055
3,12013,ate,no,no,30,5,11,no,0.073730
3,12013,ate,no,no,31,1,7,yes,0.164062
3,12013,ate,no,no,31,2,2,Ċ,0.155273
3,12013,ate,no,no,31,3,107,Ċ,0.142578
3,12013,ate,no,no,31,4,106,assistant,0.106445
3,12013,ate,no,no,31,5,11,no,0.104004
3,12013,ate,no,no,32,1,2,Ċ,0.277344
3,12013,ate,no,no,32,2,107,Ċ,0.152344
3,12013,ate,no,no,32,3,106,assistant,0.097656
3,12013,ate,no,no,32,4,7,yes,0.066406
3,12013,ate,no,no,32,5,25,Ġa,0.045166
3,12013,ate,no,no,33,1,2,Ċ,0.306641
3,12013,ate,no,no,33,2,7,yes,0.110352
3,12013,ate,no,no,33,3,106,assistant,0.098145
3,12013,ate,no,no,33,4,107,Ċ,0.061279
3,12013,ate,no,no,33,5,25,Ġa,0.046875
3,12013,ate,no,no,34,1,107,Ċ,0.243164
3,12013,ate,no,no,34,2,2,Ċ,0.196289
3,12013,ate,no,no,34,3,106,assistant,0.189453
3,12013,ate,no,no,34,4,23,Ċ,0.041016
3,12013,ate,no,no,34,5,105,<|im_start|>,0.034180
3,12013,ate,no,no,35,1,107,Ċ,0.320312
3,12013,ate,no,no,35,2,2,Ċ,0.193359
3,12013,ate,no,no,35,3,106,assistant,0.106445
3,12013,ate,no,no,35,4,105,<|im_start|>,0.026367
3,12013,ate,no,no,35,5,23,Ċ,0.022583
4,37642,det-counterfactual,yes,yes,0,1,142,Ċ,0.277344
4,37642,det-counterfactual,yes,yes,0,2,139,Ċ,0.085938
4,37642,det-counterfactual,yes,yes,0,3,141,assistant,0.038086
4,37642,det-counterfactual,yes,yes,0,4,137,?,0.032959
4,37642,det-counterfactual,yes,yes,0,5,3,Answer,0.029053
4,37642,det-counterfactual,yes,yes,1,1,139,Ċ,0.140625
4,37642,det-counterfactual,yes,yes,1,2,142,Ċ,0.136719
4,37642,det-counterfactual,yes,yes,1,3,141,assistant,0.078125
4,37642,det-counterfactual,yes,yes,1,4,140,<|im_start|>,0.051514
4,37642,det-counterfactual,yes,yes,1,5,137,?,0.042969
4,37642,det-counterfactual,yes,yes,2,1,141,assistant,0.191406
4,37642,det-counterfactual,yes,yes,2,2,142,Ċ,0.187500
4,37642,det-counterfactual,yes,yes,2,3,139,Ċ,0.155273
4,37642,det-counterfactual,yes,yes,2,4,140,<|im_start|>,0.053467
4,37642,det-counterfactual,yes,yes,2,5,137,?,0.026733
4,37642,det-counterfactual,yes,yes,3,1,0,<|im_start|>,0.625000
4,37642,det-counterfactual,yes,yes,3,2,23,Ċ,0.062256
4,37642,det-counterfactual,yes,yes,3,3,142,Ċ,0.045898
4,37642,det-counterfactual,yes,yes,3,4,141,assistant,0.043213
4,37642,det-counterfactual,yes,yes,3,5,139,Ċ,0.036133
4,37642,det-counterfactual,yes,yes,4,1,0,<|im_start|>,0.699219
4,37642,det-counterfactual,yes,yes,4,2,141,assistant,0.086914
4,37642,det-counterfactual,yes,yes,4,3,142,Ċ,0.044434
4,37642,det-counterfactual,yes,yes,4,4,139,Ċ,0.035400
4,37642,det-counterfactual,yes,yes,4,5,23,Ċ,0.027588
4,37642,det-counterfactual,yes,yes,5,1,0,<|im_start|>,0.800781
4,37642,det-counterfactual,yes,yes,5,2,142,Ċ,0.063965
4,37642,det-counterfactual,yes,yes,5,3,141,assistant,0.044678
4,37642,det-counterfactual,yes,yes,5,4,140,<|im_start|>,0.018311
4,37642,det-counterfactual,yes,yes,5,5,139,Ċ,0.009766
4,37642,det-counterfactual,yes,yes,6,1,0,<|im_start|>,0.585938
4,37642,det-counterfactual,yes,yes,6,2,142,Ċ,0.053467
4,37642,det-counterfactual,yes,yes,6,3,141,assistant,0.049805
4,37642,det-counterfactual,yes,yes,6,4,140,<|im_start|>,0.034912
4,37642,det-counterfactual,yes,yes,6,5,23,Ċ,0.033203
4,37642,det-counterfactual,yes,yes,7,1,0,<|im_start|>,0.574219
4,37642,det-counterfactual,yes,yes,7,2,142,Ċ,0.075684
4,37642,det-counterfactual,yes,yes,7,3,3,Answer,0.034180
4,37642,det-counterfactual,yes,yes,7,4,141,assistant,0.031250
4,37642,det-counterfactual,yes,yes,7,5,23,Ċ,0.028687
4,37642,det-counterfactual,yes,yes,8,1,0,<|im_start|>,0.392578
4,37642,det-counterfactual,yes,yes,8,2,20,Ċ,0.096191
4,37642,det-counterfactual,yes,yes,8,3,139,Ċ,0.081055
4,37642,det-counterfactual,yes,yes,8,4,142,Ċ,0.078613
4,37642,det-counterfactual,yes,yes,8,5,17,Ġpunctuation,0.037354
4,37642,det-counterfactual,yes,yes,9,1,0,<|im_start|>,0.648438
4,37642,det-counterfactual,yes,yes,9,2,142,Ċ,0.077637
4,37642,det-counterfactual,yes,yes,9,3,139,Ċ,0.067871
4,37642,det-counterfactual,yes,yes,9,4,141,assistant,0.035400
4,37642,det-counterfactual,yes,yes,9,5,140,<|im_start|>,0.030273
4,37642,det-counterfactual,yes,yes,10,1,0,<|im_start|>,0.468750
4,37642,det-counterfactual,yes,yes,10,2,142,Ċ,0.106445
4,37642,det-counterfactual,yes,yes,10,3,139,Ċ,0.077637
4,37642,det-counterfactual,yes,yes,10,4,20,Ċ,0.047852
4,37642,det-counterfactual,yes,yes,10,5,137,?,0.036133
4,37642,det-counterfactual,yes,yes,11,1,0,<|im_start|>,0.437500
4,37642,det-counterfactual,yes,yes,11,2,142,Ċ,0.142578
4,37642,det-counterfactual,yes,yes,11,3,139,Ċ,0.044678
4,37642,det-counterfactual,yes,yes,11,4,137,?,0.032715
4,37642,det-counterfactual,yes,yes,11,5,141,assistant,0.023560
4,37642,det-counterfactual,yes,yes,12,1,0,<|im_start|>,0.457031
4,37642,det-counterfactual,yes,yes,12,2,142,Ċ,0.145508
4,37642,det-counterfactual,yes,yes,12,3,139,Ċ,0.039551
4,37642,det-counterfactual,yes,yes,12,4,4,Ġwith,0.030273
4,37642,det-counterfactual,yes,yes,12,5,7,yes,0.026733
4,37642,det-counterfactual,yes,yes,13,1,0,<|im_start|>,0.617188
4,37642,det-counterfactual,yes,yes,13,2,139,Ċ,0.091309
4,37642,det-counterfactual,yes,yes,13,3,142,Ċ,0.058350
4,37642,det-counterfactual,yes,yes,13,4,141,assistant,0.039307
4,37642,det-counterfactual,yes,yes,13,5,140,<|im_start|>,0.025024
4,37642,det-counterfactual,yes,yes,14,1,0,<|im_start|>,0.500000
4,37642,det-counterfactual,yes,yes,14,2,142,Ċ,0.131836
4,37642,det-counterfactual,yes,yes,14,3,139,Ċ,0.077637
4,37642,det-counterfactual,yes,yes,14,4,140,<|im_start|>,0.053711
4,37642,det-counterfactual,yes,yes,14,5,141,assistant,0.036133
4,37642,det-counterfactual,yes,yes,15,1,0,<|im_start|>,0.531250
4,37642,det-counterfactual,yes,yes,15,2,142,Ċ,0.127930
4,37642,det-counterfactual,yes,yes,15,3,139,Ċ,0.080078
4,37642,det-counterfactual,yes,yes,15,4,140,<|im_start|>,0.027954
4,37642,det-counterfactual,yes,yes,15,5,120,ĠWould,0.021973
4,37642,det-counterfactual,yes,yes,16,1,0,<|im_start|>,0.152344
4,37642,det-counterfactual,yes,yes,16,2,11,no,0.117188
4,37642,det-counterfactual,yes,yes,16,3,142,Ċ,0.112305
4,37642,det-counterfactual,yes,yes,16,4,8,',0.082031
4,37642,det-counterfactual,yes,yes,16,5,7,yes,0.078613
4,37642,det-counterfactual,yes,yes,17,1,0,<|im_start|>,0.427734
4,37642,det-counterfactual,yes,yes,17,2,142,Ċ,0.091309
4,37642,det-counterfactual,yes,yes,17,3,139,Ċ,0.061523
4,37642,det-counterfactual,yes,yes,17,4,11,no,0.045654
4,37642,det-counterfactual,yes,yes,17,5,7,yes,0.032471
4,37642,det-counterfactual,yes,yes,18,1,0,<|im_start|>,0.277344
4,37642,det-counterfactual,yes,yes,18,2,142,Ċ,0.147461
4,37642,det-counterfactual,yes,yes,18,3,139,Ċ,0.106934
4,37642,det-counterfactual,yes,yes,18,4,141,assistant,0.042725
4,37642,det-counterfactual,yes,yes,18,5,12,'.,0.038818
4,37642,det-counterfactual,yes,yes,19,1,0,<|im_start|>,0.363281
4,37642,det-counterfactual,yes,yes,19,2,142,Ċ,0.098145
4,37642,det-counterfactual,yes,yes,19,3,127,Ġif,0.055664
4,37642,det-counterfactual,yes,yes,19,4,139,Ċ,0.043701
4,37642,det-counterfactual,yes,yes,19,5,141,assistant,0.034668
4,37642,det-counterfactual,yes,yes,20,1,0,<|im_start|>,0.457031
4,37642,det-counterfactual,yes,yes,20,2,142,Ċ,0.095215
4,37642,det-counterfactual,yes,yes,20,3,139,Ċ,0.028076
4,37642,det-counterfactual,yes,yes,20,4,127,Ġif,0.026367
4,37642,det-counterfactual,yes,yes,20,5,137,?,0.025635
4,37642,det-counterfactual,yes,yes,21,1,127,Ġif,0.163086
4,37642,det-counterfactual,yes,yes,21,2,142,Ċ,0.123047
4,37642,det-counterfactual,yes,yes,21,3,123,Ġsurvives,0.089844
4,37642,det-counterfactual,yes,yes,21,4,119,.,0.088867
4,37642,det-counterfactual,yes,yes,21,5,0,<|im_start|>,0.071289
4,37642,det-counterfactual,yes,yes,22,1,0,<|im_start|>,0.197266
4,37642,det-counterfactual,yes,yes,22,2,119,.,0.096191
4,37642,det-counterfactual,yes,yes,22,3,142,Ċ,0.095215
4,37642,det-counterfactual,yes,yes,22,4,137,?,0.050781
4,37642,det-counterfactual,yes,yes,22,5,127,Ġif,0.044922
4,37642,det-counterfactual,yes,yes,23,1,0,<|im_start|>,0.207031
4,37642,det-counterfactual,yes,yes,23,2,142,Ċ,0.101562
4,37642,det-counterfactual,yes,yes,23,3,131,Ġinstead,0.073730
4,37642,det-counterfactual,yes,yes,23,4,119,.,0.066406
4,37642,det-counterfactual,yes,yes,23,5,141,assistant,0.062500
4,37642,det-counterfactual,yes,yes,24,1,0,<|im_start|>,0.247070
4,37642,det-counterfactual,yes,yes,24,2,142,Ċ,0.123535
4,37642,det-counterfactual,yes,yes,24,3,137,?,0.082520
4,37642,det-counterfactual,yes,yes,24,4,119,.,0.052979
4,37642,det-counterfactual,yes,yes,24,5,130,Ġbrother,0.039062
4,37642,det-counterfactual,yes,yes,25,1,0,<|im_start|>,0.585938
4,37642,det-counterfactual,yes,yes,25,2,142,Ċ,0.100586
4,37642,det-counterfactual,yes,yes,25,3,7,yes,0.062012
4,37642,det-counterfactual,yes,yes,25,4,119,.,0.040039
4,37642,det-counterfactual,yes,yes,25,5,137,?,0.019287
4,37642,det-counterfactual,yes,yes,26,1,0,<|im_start|>,0.251953
4,37642,det-counterfactual,yes,yes,26,2,123,Ġsurvives,0.094727
4,37642,det-counterfactual,yes,yes,26,3,142,Ċ,0.070801
4,37642,det-counterfactual,yes,yes,26,4,130,Ġbrother,0.054688
4,37642,det-counterfactual,yes,yes,26,5,7,yes,0.052002
4,37642,det-counterfactual,yes,yes,27,1,0,<|im_start|>,0.265625
4,37642,det-counterfactual,yes,yes,27,2,142,Ċ,0.125000
4,37642,det-counterfactual,yes,yes,27,3,105,.,0.072754
4,37642,det-counterfactual,yes,yes,27,4,7,yes,0.072754
4,37642,det-counterfactual,yes,yes,27,5,119,.,0.055664
4,37642,det-counterfactual,yes,yes,28,1,0,<|im_start|>,0.472656
4,37642,det-counterfactual,yes,yes,28,2,142,Ċ,0.131836
4,37642,det-counterfactual,yes,yes,28,3,137,?,0.042480
4,37642,det-counterfactual,yes,yes,28,4,141,assistant,0.038574
4,37642,det-counterfactual,yes,yes,28,5,7,yes,0.029419
4,37642,det-counterfactual,yes,yes,29,1,0,<|im_start|>,0.531250
4,37642,det-counterfactual,yes,yes,29,2,142,Ċ,0.079590
4,37642,det-counterfactual,yes,yes,29,3,7,yes,0.066895
4,37642,det-counterfactual,yes,yes,29,4,137,?,0.021973
4,37642,det-counterfactual,yes,yes,29,5,141,assistant,0.014221
4,37642,det-counterfactual,yes,yes,30,1,0,<|im_start|>,0.488281
4,37642,det-counterfactual,yes,yes,30,2,142,Ċ,0.144531
4,37642,det-counterfactual,yes,yes,30,3,7,yes,0.101074
4,37642,det-counterfactual,yes,yes,30,4,11,no,0.028564
4,37642,det-counterfactual,yes,yes,30,5,141,assistant,0.028564
4,37642,det-counterfactual,yes,yes,31,1,2,Ċ,0.180664
4,37642,det-counterfactual,yes,yes,31,2,141,assistant,0.156250
4,37642,det-counterfactual,yes,yes,31,3,7,yes,0.133789
4,37642,det-counterfactual,yes,yes,31,4,142,Ċ,0.110352
4,37642,det-counterfactual,yes,yes,31,5,121,Ġthe,0.031738
4,37642,det-counterfactual,yes,yes,32,1,2,Ċ,0.277344
4,37642,det-counterfactual,yes,yes,32,2,141,assistant,0.239258
4,37642,det-counterfactual,yes,yes,32,3,7,yes,0.068359
4,37642,det-counterfactual,yes,yes,32,4,121,Ġthe,0.053223
4,37642,det-counterfactual,yes,yes,32,5,142,Ċ,0.048828
4,37642,det-counterfactual,yes,yes,33,1,2,Ċ,0.241211
4,37642,det-counterfactual,yes,yes,33,2,141,assistant,0.217773
4,37642,det-counterfactual,yes,yes,33,3,7,yes,0.120117
4,37642,det-counterfactual,yes,yes,33,4,121,Ġthe,0.049805
4,37642,det-counterfactual,yes,yes,33,5,142,Ċ,0.038818
4,37642,det-counterfactual,yes,yes,34,1,141,assistant,0.250000
4,37642,det-counterfactual,yes,yes,34,2,142,Ċ,0.222656
4,37642,det-counterfactual,yes,yes,34,3,2,Ċ,0.166016
4,37642,det-counterfactual,yes,yes,34,4,23,Ċ,0.030762
4,37642,det-counterfactual,yes,yes,34,5,25,Ġa,0.014404
4,37642,det-counterfactual,yes,yes,35,1,142,Ċ,0.238281
4,37642,det-counterfactual,yes,yes,35,2,141,assistant,0.195312
4,37642,det-counterfactual,yes,yes,35,3,2,Ċ,0.185547
4,37642,det-counterfactual,yes,yes,35,4,137,?,0.019897
4,37642,det-counterfactual,yes,yes,35,5,23,Ċ,0.017578
5,13802,ett,no,no,0,1,152,Ċ,0.265625
5,13802,ett,no,no,0,2,149,Ċ,0.082520
